Date,Price,Open,High,Low,Vol
12/6/2017,19091.4,18886.8,19227.7,18477.7,2.68
12/7/2017,18750.5,19227.7,19568.7,18409.5,3.24
12/8/2017,16909.5,16909.5,17318.6,16909.5,3.62
12/11/2017,15477.7,15273.1,15954.9,15273.1,7.62
12/12/2017,15204.9,13977.6,15886.8,13977.6,5.11
12/13/2017,15954.9,13704.9,15954.9,13704.9,3.06
12/14/2017,15818.6,15954.9,16023.1,15614,1.26
12/15/2017,15886.8,15886.8,16159.5,15886.8,3.74
12/18/2017,15614,16023.1,16091.3,15545.8,3.36
12/19/2017,15682.2,15682.2,15886.8,15682.2,1.73
12/20/2017,15954.9,15682.2,16023.1,15614,1.6
12/21/2017,15545.8,16023.1,16091.3,15545.8,1.87
12/22/2017,15000.4,15614,15614,15000.4,2.23
12/25/2017,14659.5,15000.4,15000.4,14454.9,1.93
12/26/2017,14727.6,14318.5,15068.6,14318.5,3.41
12/27/2017,15152.5,15223.3,15223.3,14869.2,1.16
12/28/2017,15152.5,15152.5,15294.1,14940.1,1.31
12/29/2017,15435.7,15223.3,15718.9,15223.3,1.86
1/2/2018,15648.1,15577.3,15718.9,15435.7,2.53
1/3/2018,16497.8,15789.7,16568.6,15789.7,5.54
1/4/2018,16356.2,16639.4,16781,16356.2,2.33
1/5/2018,16002.1,16285.4,16427,15931.3,2.4
1/8/2018,16639.4,15931.3,16639.4,15789.7,3.16
1/9/2018,16639.4,16710.2,16922.6,16427,3.07
1/10/2018,16851.8,16639.4,17205.8,16568.6,3.28
1/11/2018,16710.2,16851.8,16993.4,16639.4,2.28
1/12/2018,16143.8,16781,16781,16143.8,3.05
1/15/2018,16214.6,16285.4,16497.8,14869.2,1.93
1/16/2018,16214.6,16214.6,16356.2,16002.1,1.59
1/17/2018,16285.4,16285.4,16993.4,16214.6,3.31
1/18/2018,16497.8,16427,16639.4,16214.6,2.1
1/19/2018,16851.8,16497.8,17347.5,16497.8,8.19
1/22/2018,17276.6,16922.6,17559.9,16922.6,4.02
1/23/2018,17630.7,17418.3,17984.7,17418.3,3.87
1/24/2018,17489.1,17701.5,17913.9,17489.1,3.56
1/25/2018,17276.6,17559.9,17843.1,17135,3.91
1/26/2018,17135,17276.6,17559.9,17135,2.45
1/29/2018,17276.6,17276.6,17630.7,17135,2.48
1/30/2018,18834.4,17630.7,18834.4,17559.9,10.72
1/31/2018,17984.7,18976,19471.6,17984.7,4.88
2/1/2018,17347.5,18055.5,18267.9,17347.5,2.7
2/2/2018,17701.5,17347.5,17701.5,17205.8,2.52
2/5/2018,16427,17701.5,17701.5,16214.6,5.39
2/6/2018,15931.3,16214.6,16214.6,14869.2,4.84
2/7/2018,16285.4,16285.4,16993.4,16143.8,1.35
2/8/2018,15364.9,15577.3,16356.2,15081.7,1.1
2/9/2018,15294.1,14869.2,15364.9,14019.6,3.05
2/12/2018,16002.1,15648.1,16002.1,15364.9,1.3
2/13/2018,16356.2,16143.8,16497.8,16143.8,1.4
2/21/2018,16993.4,16568.6,17205.8,16356.2,3.29
2/22/2018,16851.8,16922.6,16993.4,16639.4,2.64
2/23/2018,16781,16851.8,16993.4,16639.4,2.31
2/26/2018,16568.6,16851.8,17064.2,16497.8,2.46
2/27/2018,16639.4,16568.6,16851.8,16214.6,2.19
2/28/2018,16639.4,16639.4,16781,16356.2,2.08
3/1/2018,17701.5,16568.6,17701.5,16497.8,5.76
3/2/2018,18551.2,17630.7,18551.2,17418.3,6.15
3/5/2018,17843.1,18551.2,18551.2,17843.1,4.93
3/6/2018,17984.7,17701.5,18055.5,17347.5,4.97
3/7/2018,17205.8,18197.1,18197.1,16781,2.75
3/8/2018,17205.8,17205.8,17347.5,16922.6,1.33
3/9/2018,16993.4,17205.8,17418.3,16851.8,1.35
3/12/2018,16710.2,17064.2,17205.8,16710.2,1.63
3/13/2018,17347.5,16710.2,17347.5,16710.2,1.18
3/14/2018,17276.6,17347.5,17418.3,16993.4,1.02
3/15/2018,17559.9,16993.4,17701.5,16993.4,1.58
3/16/2018,17701.5,17559.9,17913.9,17418.3,2.44
3/19/2018,17701.5,17701.5,17984.7,17489.1,2.66
3/20/2018,17347.5,17559.9,17701.5,17347.5,1.25
3/21/2018,17347.5,17489.1,17559.9,16851.8,2.33
3/22/2018,16922.6,17418.3,17418.3,16851.8,1.31
3/23/2018,16356.2,16710.2,16710.2,15294.1,2.65
3/26/2018,16851.8,16285.4,16851.8,16143.8,1.25
