Date,Price,Open,High,Low,Vol
11/22/2018,22625.7,22625.7,22730,22547.5,564.39
11/23/2018,22443.2,22469.3,22651.8,22417.2,604.12
11/26/2018,22130.4,22443.2,22443.2,22130.4,843.99
11/27/2018,22286.8,22365,22365,22156.5,596.45
11/28/2018,22312.9,22286.8,22339,22182.6,447.32
11/29/2018,22365,22573.6,22677.8,22365,914.07
11/30/2018,22365,22365,22391.1,22234.7,565.22
12/3/2018,23407.7,22521.4,23407.7,22521.4,1980
12/4/2018,23433.8,23407.7,23720.5,23329.5,1770
12/5/2018,23251.3,23173.1,23433.8,23147,1060
12/6/2018,23147,23199.2,23355.6,22964.6,845.13
12/7/2018,23512,23251.3,23642.3,23251.3,1330
12/10/2018,23042.8,23355.6,23459.8,23042.8,1210
12/11/2018,22964.6,23094.9,23199.2,22886.4,668.08
12/12/2018,23173.1,22964.6,23225.2,22964.6,1160
12/13/2018,23251.3,23433.8,23590.2,23199.2,1360
12/14/2018,23016.7,23251.3,23355.6,22990.6,1380
12/17/2018,22417.2,22990.6,22990.6,22417.2,1360
12/18/2018,21895.8,22078.3,22312.9,21817.6,1970
12/19/2018,21948,21895.8,22208.6,21817.6,823.24
12/20/2018,21921.9,22052.2,22104.4,21921.9,805.13
12/21/2018,22156.5,21843.7,22156.5,21843.7,792.22
12/24/2018,21895.8,22208.6,22312.9,21895.8,371.01
12/25/2018,21635.2,21583.1,21635.2,21374.5,1280
12/26/2018,21583.1,21635.2,21817.6,21583.1,582.35
12/27/2018,21791.6,21948,22026.2,21791.6,794.05
12/28/2018,22000.1,21921.9,22000.1,21791.6,675.88
1/2/2019,21478.8,21791.6,21974,21452.7,801.49
1/3/2019,21270.3,21609.1,21609.1,21218.1,1250
1/4/2019,21426.7,21166,21609.1,21113.9,556.13
1/7/2019,21791.6,21791.6,21948,21687.3,713.07
1/8/2019,21895.8,21791.6,21895.8,21739.4,516.13
1/9/2019,22104.4,21948,22208.6,21843.7,539.49
1/10/2019,21974,22104.4,22182.6,21974,361.94
1/11/2019,22000.1,22104.4,22182.6,21921.9,1040
1/14/2019,22156.5,22052.2,22208.6,21895.8,695.49
1/15/2019,22312.9,22052.2,22312.9,22052.2,592.63
1/16/2019,22182.6,22417.2,22417.2,22182.6,325.73
1/17/2019,21895.8,22156.5,22286.8,21895.8,662.97
1/18/2019,21895.8,21948,22156.5,21895.8,396.54
1/21/2019,22156.5,22000.1,22312.9,22000.1,432.58
1/22/2019,22078.3,22156.5,22286.8,22078.3,246.98
1/23/2019,22078.3,22052.2,22104.4,21974,337.72
1/24/2019,22130.4,22104.4,22208.6,22078.3,409.31
1/25/2019,22104.4,22104.4,22208.6,22052.2,372.65
1/28/2019,21948,22156.5,22156.5,21948,377.65
1/29/2019,22156.5,22104.4,22156.5,21895.8,751.66
1/30/2019,22521.4,22156.5,22625.7,22104.4,1200
1/31/2019,22521.4,22573.6,22625.7,22365,902.98
2/1/2019,22208.6,22521.4,22521.4,21635.2,1050
2/11/2019,23016.7,22417.2,23094.9,22260.8,1750
2/12/2019,22886.4,22938.5,23251.3,22886.4,1220
2/13/2019,23225.2,22938.5,23459.8,22938.5,1960
2/14/2019,23068.8,23277.4,23407.7,23068.8,1080
2/15/2019,23042.8,23068.8,23173.1,22938.5,1130
2/18/2019,23147,23199.2,23251.3,22990.6,534.73
2/19/2019,23147,23303.4,23538,23094.9,2570
2/20/2019,23381.6,23094.9,23485.9,23094.9,871.86
2/21/2019,23355.6,23303.4,23407.7,23094.9,1310
2/22/2019,23564.1,23355.6,23668.4,23147,2170
2/25/2019,23720.5,23746.6,24085.4,23694.4,1790
2/26/2019,23564.1,23772.6,23772.6,23459.8,1160
2/27/2019,23512,23564.1,23694.4,23407.7,847.8
2/28/2019,23042.8,23512,23512,23042.8,2400
3/1/2019,23251.3,23225.2,23251.3,23016.7,1030
3/4/2019,23459.8,23251.3,23564.1,23251.3,1410
3/5/2019,23407.7,23459.8,23564.1,23355.6,1440
3/6/2019,23251.3,23433.8,23512,23173.1,1210
3/7/2019,23329.5,23251.3,23459.8,23251.3,653.49
3/8/2019,23277.4,23303.4,23355.6,23173.1,1210
3/11/2019,23199.2,23277.4,23381.6,23173.1,636.34
3/12/2019,24241.8,23329.5,24241.8,23329.5,3370
3/13/2019,24085.4,24241.8,24346.1,24085.4,1750
3/14/2019,24111.5,24085.4,24241.8,23981.2,931.3
3/15/2019,23981.2,24111.5,24137.6,23850.8,1820
3/18/2019,24085.4,24137.6,24215.8,23955.1,1740
3/19/2019,23824.8,24085.4,24137.6,23824.8,1600
3/20/2019,23694.4,23772.6,23929,23590.2,1390
3/21/2019,23512,23876.9,23876.9,23512,1440
3/22/2019,23485.9,23512,23668.4,23485.9,1200
3/25/2019,23147,23042.8,23459.8,23042.8,1110
3/26/2019,23329.5,23459.8,23459.8,23199.2,674.05
3/27/2019,23459.8,23355.6,23512,23355.6,1030
3/28/2019,23538,23329.5,23642.3,23329.5,632.57
3/29/2019,23720.5,23772.6,23772.6,23616.2,779.89
4/1/2019,23876.9,23929,23929,23720.5,571.72
4/2/2019,23981.2,23876.9,24346.1,23876.9,2360
4/3/2019,24606.8,24189.7,24606.8,23981.2,1810
4/4/2019,24919.6,24763.2,25128.1,24632.8,3000
4/5/2019,24919.6,24919.6,24971.7,24737.1,1070
4/8/2019,24919.6,24841.4,25023.8,24737.1,790.21
4/9/2019,24658.9,24919.6,25284.5,24658.9,1770
4/10/2019,24450.4,24502.5,24658.9,24372.2,1280
4/11/2019,24502.5,24450.4,24763.2,24424.3,628.3
4/12/2019,25128.1,24424.3,25232.4,24424.3,1530
4/16/2019,24971.7,24763.2,25128.1,24763.2,1580
4/17/2019,25284.5,25180.2,25805.8,25128.1,3420
4/18/2019,25284.5,25284.5,25675.5,25049.9,1700
4/19/2019,25258.4,25388.8,25493,25232.4,792.51
4/22/2019,24971.7,25284.5,25284.5,24919.6,1440
4/23/2019,24971.7,24971.7,25258.4,24763.2,959.09
4/24/2019,25310.6,25284.5,25362.7,25076,1490
4/25/2019,25440.9,25284.5,25623.4,25258.4,1690
4/26/2019,25831.9,25493,25936.2,25440.9,1510
5/2/2019,25988.3,25962.2,26170.8,25884,1540
5/3/2019,26066.5,26014.4,26066.5,25858,1850
5/6/2019,25414.8,25545.2,25753.7,25258.4,2540
5/7/2019,25910.1,25597.3,25910.1,25571.2,1910
5/8/2019,25884,25701.6,25910.1,25545.2,1670
5/9/2019,25336.6,25858,25884,25336.6,1500
5/10/2019,25545.2,25545.2,25675.5,25414.8,1790
5/13/2019,25805.8,25545.2,25962.2,25545.2,1480
5/14/2019,26170.8,25753.7,26483.5,25597.3,2720
5/15/2019,26275,26327.2,26379.3,26118.6,2690
5/16/2019,25884,26275,26431.4,25884,3300
5/17/2019,25965.8,26287.1,26287.1,25878.2,2360
5/20/2019,26433.2,25995.1,26462.4,25995.1,2840
5/21/2019,26812.9,26579.2,26900.5,26491.6,1610
5/22/2019,26433.2,26842.1,26958.9,26433.2,2480
5/23/2019,26696,26433.2,26754.5,26404,2010
5/24/2019,26637.6,26579.2,26842.1,26433.2,1610
5/27/2019,26433.2,26462.4,26550,26082.7,2000
5/28/2019,26199.5,26287.1,26520.8,26141.1,822.81
5/29/2019,25761.4,26199.5,26199.5,25703,2390
5/30/2019,26024.3,25761.4,26111.9,25644.6,1570
5/31/2019,25761.4,26053.5,26170.3,25761.4,971.02
6/3/2019,25410.9,25703,25761.4,25410.9,1400
6/4/2019,25294.1,25410.9,25527.7,25264.9,852.47
6/5/2019,25469.3,25410.9,25644.6,25410.9,793.66
6/6/2019,25995.1,25586.1,26111.9,25469.3,1460
6/7/2019,26404,26170.3,26433.2,26111.9,2070
6/10/2019,26345.6,26579.2,26696,26170.3,1950
6/11/2019,26404,26345.6,26637.6,26228.7,2060
6/12/2019,26316.3,26404,26637.6,26287.1,2040
6/13/2019,26024.3,26316.3,26345.6,25995.1,1360
6/14/2019,25936.6,26053.5,26228.7,25936.6,888.4
6/17/2019,25732.2,25761.4,25995.1,25644.6,1610
6/18/2019,25732.2,25907.4,25965.8,25556.9,1210
6/19/2019,26082.7,25878.2,26111.9,25819.8,842.41
6/20/2019,26520.8,26199.5,26520.8,26082.7,2150
6/21/2019,26520.8,26579.2,26637.6,26433.2,1380
6/24/2019,26374.8,26520.8,26550,26374.8,1150
6/25/2019,27163.4,26287.1,27192.6,26170.3,5190
6/26/2019,26958.9,27163.4,27163.4,26929.7,1610
6/27/2019,26520.8,26900.5,26929.7,26462.4,1940
6/28/2019,26579.2,26520.8,26871.3,26228.7,3930
7/1/2019,27513.9,26871.3,27513.9,26812.9,4050
7/2/2019,27397,27455.5,27747.5,27251,2540
7/3/2019,27338.6,27280.2,27397,27192.6,2020
7/4/2019,27426.2,27455.5,27572.3,27338.6,2020
7/5/2019,27221.8,27338.6,27455.5,27105,1810
7/8/2019,27046.5,27163.4,27397,26900.5,2070
7/9/2019,27309.4,27046.5,27367.8,26929.7,1580
7/10/2019,27484.7,27426.2,27718.3,27338.6,2030
7/11/2019,27455.5,27543.1,27601.5,27338.6,1360
7/12/2019,27455.5,27513.9,27718.3,27338.6,1970
7/15/2019,27630.7,27426.2,27776.7,27367.8,1870
7/16/2019,27630.7,27659.9,27922.8,27601.5,1840
7/17/2019,27484.7,27630.7,27747.5,27455.5,2050
7/18/2019,27338.6,27455.5,27513.9,27338.6,1640
7/19/2019,28156.4,27426.2,28214.9,27397,4460
7/22/2019,28244.1,28156.4,28419.3,28010.4,2790
7/23/2019,28506.9,28331.7,28506.9,28098,1510
7/24/2019,28390.1,28828.2,28857.4,28390.1,3100
7/25/2019,28419.3,28390.1,28594.6,28331.7,1840
7/26/2019,28506.9,28331.7,28506.9,28244.1,1660
7/29/2019,28390.1,28506.9,28506.9,28156.4,1790
7/30/2019,27922.8,28390.1,28390.1,27864.4,3320
7/31/2019,28273.3,27922.8,28273.3,27747.5,1760
8/1/2019,28244.1,28273.3,28390.1,28156.4,1530
8/2/2019,28506.9,28068.8,28623.8,27952,2300
8/5/2019,28623.8,28623.8,29091.1,28506.9,3690
8/6/2019,28594.6,28156.4,28799,28156.4,2070
8/7/2019,29061.9,28623.8,29061.9,28594.6,1980
8/8/2019,29383.2,29120.3,29558.4,29120.3,3310
8/9/2019,29850.5,29383.2,30025.8,29207.9,2780
8/12/2019,30551.5,29850.5,30726.7,29616.8,2890
8/13/2019,30668.3,30434.7,31077.2,30201,3550
8/14/2019,31077.2,30960.4,31369.3,30843.6,3500
8/15/2019,31553.5,30898.6,31553.5,30601,3530
8/16/2019,30958.2,31553.5,32803.7,30958.2,7190
8/19/2019,31196.3,30958.2,31374.9,30481.9,4520
8/20/2019,32148.9,31196.3,32148.9,31196.3,3610
8/21/2019,31910.7,32208.4,32446.5,31791.7,2870
8/22/2019,31553.5,31910.7,32327.5,31494,3000
8/23/2019,32387,31613.1,32387,31315.4,2960
8/26/2019,31970.3,31851.2,32267.9,31851.2,2790
8/27/2019,31434.4,32148.9,32327.5,31434.4,2490
8/28/2019,31017.7,31553.5,31672.6,31017.7,2440
8/29/2019,31374.9,31077.2,31434.4,30898.6,1540
8/30/2019,31613.1,31553.5,31791.7,31494,1120
9/3/2019,31970.3,31553.5,32148.9,31553.5,2160
9/4/2019,31672.6,31970.3,32267.9,31553.5,2630
9/5/2019,31315.4,31791.7,31851.2,31315.4,1970
9/6/2019,31494,31494,31672.6,31136.8,1810
9/9/2019,32029.8,31553.5,32387,31255.8,3980
9/10/2019,32148.9,32267.9,32387,31910.7,2750
9/11/2019,32208.4,32148.9,32267.9,31791.7,1870
9/12/2019,33637.2,32387,33637.2,32387,6030
9/13/2019,33815.8,33637.2,34173.1,33518.2,3370
9/16/2019,34351.7,33875.4,34530.3,33756.3,2130
9/17/2019,34292.1,34113.5,34589.8,33994.4,1900
9/18/2019,33577.7,34470.7,34470.7,33518.2,4110
9/19/2019,34411.2,33696.8,34411.2,33458.6,2270
9/20/2019,34649.3,34351.7,35006.5,34292.1,2220
9/23/2019,33637.2,34530.3,34708.9,33637.2,3670
9/24/2019,33458.6,33577.7,33934.9,33220.5,4030
9/25/2019,34173.1,33518.2,34173.1,33399.1,2290
9/26/2019,34351.7,34351.7,34530.3,34054,1580
9/27/2019,34827.9,34292.1,35006.5,34173.1,3980
9/30/2019,34351.7,35304.2,35423.3,34351.7,3490
10/1/2019,34827.9,34351.7,34827.9,34292.1,2610
10/2/2019,34054,34827.9,34887.5,34054,3870
10/3/2019,34054,33696.8,34173.1,33577.7,4450
10/4/2019,33815.8,34232.6,34232.6,33756.3,2020
10/7/2019,33041.9,33815.8,34054,33041.9,3760
10/8/2019,33399.1,33041.9,33458.6,32863.3,2120
10/9/2019,33577.7,33518.2,33934.9,33220.5,1490
10/10/2019,33577.7,33696.8,33934.9,33577.7,1280
10/11/2019,33637.2,33756.3,33875.4,33577.7,1260
10/14/2019,34351.7,33934.9,34649.3,33815.8,3540
10/15/2019,34173.1,34411.2,34411.2,34173.1,1050
10/16/2019,34232.6,34411.2,34530.3,34173.1,1320
10/17/2019,33756.3,34173.1,34232.6,33696.8,2570
10/18/2019,33994.4,33815.8,34292.1,33696.8,2300
10/21/2019,33637.2,34173.1,34173.1,33518.2,2000
10/22/2019,33518.2,33637.2,33696.8,33161,2440
10/23/2019,33577.7,33339.6,33934.9,33339.6,1190
10/24/2019,34649.3,33815.8,34649.3,33577.7,3550
10/25/2019,34530.3,34708.9,34827.9,34351.7,2150
10/28/2019,34589.8,34530.3,35006.5,34411.2,2370
10/29/2019,34470.7,34649.3,34708.9,34411.2,1510
10/30/2019,34411.2,34470.7,34589.8,34292.1,1750
10/31/2019,34470.7,34530.3,34947,34411.2,2010
11/1/2019,34827.9,34530.3,34947,34292.1,2750
11/4/2019,35661.4,34947,36018.6,34947,9220
11/5/2019,35601.9,35780.5,35780.5,35363.8,1970
11/6/2019,35423.3,35601.9,35959.1,35423.3,2460
11/7/2019,35423.3,35423.3,35661.4,35244.7,2280
11/8/2019,35482.8,35601.9,35601.9,35244.7,1940
11/11/2019,35721,35542.4,36078.2,35423.3,3460
11/12/2019,36316.3,35721,36494.9,35721,4510
11/13/2019,36018.6,36435.4,36494.9,36018.6,2120
11/14/2019,34708.9,36018.6,36316.3,34232.6,7620
11/15/2019,34887.5,34708.9,35006.5,34351.7,4080
11/18/2019,34232.6,34768.4,35006.5,33994.4,4440
11/19/2019,34708.9,34232.6,34708.9,34232.6,1680
11/20/2019,33815.8,34649.3,34649.3,33696.8,3640
11/21/2019,33339.6,33815.8,33994.4,33280,5240
11/22/2019,33339.6,33518.2,33994.4,33041.9,2580
11/25/2019,33696.8,33399.1,33934.9,33220.5,1730
11/26/2019,33994.4,33934.9,34054,33815.8,1540
11/27/2019,33934.9,34054,34173.1,33875.4,1290
11/28/2019,33339.6,33875.4,33875.4,33220.5,2180
11/29/2019,33577.7,33339.6,33815.8,33220.5,1170
12/2/2019,32506.1,33637.2,33637.2,32506.1,3160
12/3/2019,32446.5,32267.9,32863.3,31732.1,2570
12/4/2019,32982.4,32446.5,33041.9,32148.9,1480
12/5/2019,32684.7,33041.9,33220.5,32625.1,1820
12/6/2019,32744.2,32744.2,32982.4,32565.6,882.63
12/9/2019,32922.8,32863.3,33220.5,32744.2,1110
12/10/2019,33041.9,32922.8,33220.5,32625.1,1260
12/11/2019,33637.2,33041.9,33696.8,32863.3,1390
12/12/2019,33934.9,33815.8,34054,33756.3,1500
12/13/2019,33994.4,34054,34232.6,33875.4,2670
12/16/2019,33637.2,33994.4,33994.4,33577.7,1540
12/17/2019,32982.4,33458.6,33577.7,32803.7,3510
12/18/2019,33041.9,32982.4,33339.6,32744.2,1620
12/19/2019,33220.5,33041.9,33458.6,32982.4,1300
12/20/2019,33637.2,33339.6,33756.3,33220.5,1230
12/23/2019,33399.1,33875.4,33934.9,33339.6,1220
12/24/2019,33577.7,33577.7,33637.2,33399.1,1100
12/25/2019,34232.6,33577.7,34470.7,33577.7,2550
12/26/2019,34173.1,34411.2,34589.8,34173.1,1780
12/27/2019,34292.1,34173.1,34411.2,33815.8,1590
12/30/2019,34887.5,34411.2,35066.1,34292.1,4570
12/31/2019,34708.9,34887.5,34947,34530.3,1090
1/2/2020,34887.5,34708.9,35125.6,34530.3,1420
1/3/2020,34292.1,35066.1,35185.1,34173.1,3250
1/6/2020,33934.9,33994.4,34292.1,33815.8,1730
1/7/2020,34589.8,34113.5,34589.8,33934.9,1330
1/8/2020,33815.8,34232.6,34351.7,33815.8,2880
1/9/2020,34292.1,34113.5,34351.7,33994.4,1530
1/10/2020,34232.6,34232.6,34411.2,33994.4,1620
1/13/2020,33994.4,34173.1,34292.1,33934.9,1250
1/14/2020,33934.9,33994.4,34173.1,33934.9,1150
1/15/2020,33934.9,33934.9,33994.4,33815.8,1490
1/16/2020,34530.3,33934.9,34649.3,33934.9,3080
1/17/2020,34292.1,34530.3,34589.8,33934.9,2200
1/20/2020,34173.1,34232.6,34530.3,34054,1950
1/21/2020,33041.9,34411.2,34530.3,33041.9,6910
1/22/2020,33637.2,32744.2,33637.2,32565.6,5020
1/30/2020,32565.6,32922.8,33220.5,32089.3,4190
1/31/2020,30958.2,32148.9,32684.7,30958.2,6540
2/3/2020,30660.5,29529.3,31255.8,29172.1,5720
2/4/2020,30839.1,31196.3,31196.3,30362.8,2620
2/5/2020,30958.2,31136.8,31434.4,30958.2,2620
2/6/2020,31910.7,31255.8,31910.7,30839.1,2710
2/7/2020,31732.1,31553.5,31851.2,31434.4,1930
2/10/2020,31315.4,31196.3,31553.5,31017.7,1170
2/11/2020,31910.7,31494,31970.3,31374.9,1720
2/12/2020,32208.4,32029.8,32565.6,31970.3,1750
2/13/2020,32327.5,32208.4,32446.5,31970.3,1640
2/14/2020,32446.5,32208.4,32446.5,32148.9,1400
2/17/2020,32267.9,32506.1,32506.1,32148.9,1150
2/18/2020,33339.6,32387,33339.6,32327.5,2790
2/19/2020,33161,33280,33458.6,33041.9,1080
2/20/2020,33220.5,33399.1,33577.7,33041.9,1240
2/21/2020,32565.6,33280,33280,32565.6,2310
2/24/2020,31255.8,31613.1,32089.3,31255.8,3590
2/25/2020,32148.9,31017.7,32148.9,30958.2,2230
2/26/2020,32744.2,31791.7,32863.3,31553.5,5110
2/27/2020,33339.6,32744.2,33637.2,32506.1,4650
2/28/2020,32803.7,32744.2,33161,32506.1,3380
3/2/2020,33161,32803.7,33458.6,32625.1,2840
3/3/2020,33280,33458.6,33934.9,33161,1890
3/4/2020,33041.9,33041.9,33041.9,32684.7,2640
3/5/2020,32506.1,33041.9,33280,32506.1,2060
3/6/2020,32148.9,32267.9,32327.5,31851.2,2070
3/9/2020,29946.1,30481.9,30958.2,29946.1,7510
3/10/2020,30779.6,30362.8,30958.2,29946.1,3220
3/11/2020,30243.7,30958.2,31255.8,29469.8,4370
3/12/2020,28636.3,28934,29350.7,28160,6320
3/13/2020,28666.1,26969.3,29767.5,26909.8,4630
3/16/2020,28338.6,28666.1,29588.9,28279.1,3010
3/17/2020,28874.4,27981.4,28874.4,27683.7,3930
3/18/2020,28814.9,29172.1,29231.7,28785.1,2610
3/19/2020,28398.2,28338.6,28636.3,28338.6,2060
3/20/2020,28398.2,28695.8,28725.6,28189.8,2050
3/23/2020,26433.5,27445.6,27921.9,26433.5,4490
3/24/2020,26493,26790.7,26790.7,25897.7,3480
3/25/2020,27386.1,27386.1,27624.2,26880,3380
3/26/2020,26314.4,27088.4,27296.8,26314.4,3740
3/27/2020,25659.6,26433.5,26433.5,25540.5,4180
3/30/2020,24052.1,24111.6,24468.9,23873.5,3420
3/31/2020,24468.9,24707,25242.8,23873.5,2640
4/1/2020,25183.3,24290.3,25719.1,24290.3,2310
4/3/2020,26552.6,25600,26582.3,25421.4,3290
4/6/2020,28279.1,27386.1,28279.1,27088.4,4320
4/7/2020,28160,28279.1,28398.2,27683.7,3910
4/8/2020,27892.1,27445.6,28011.2,27237.2,2500
4/9/2020,27892.1,27981.4,28338.6,27683.7,3400
4/10/2020,27624.2,27743.3,27981.4,27326.5,2990
4/13/2020,27683.7,27624.2,27981.4,27445.6,1990
4/14/2020,29469.8,28338.6,29469.8,27981.4,6460
4/15/2020,29827,30065.1,30243.7,29678.2,3500
4/16/2020,29946.1,29588.9,30243.7,29350.7,2390
4/17/2020,30481.9,30481.9,30541.4,29886.5,4180
4/20/2020,30541.4,30898.6,30958.2,30184.2,3550
4/21/2020,29350.7,30065.1,30303.3,29112.6,5930
4/22/2020,30422.4,29053,30481.9,28993.5,3880
4/23/2020,30362.8,31017.7,31077.2,30362.8,2160
4/24/2020,30362.8,30303.3,30481.9,29827,2240
4/27/2020,30184.2,30660.5,30660.5,30065.1,2250
4/28/2020,30184.2,30184.2,30243.7,29886.5,1550
4/29/2020,30243.7,30243.7,30601,30065.1,2140
5/4/2020,30065.1,29886.5,30303.3,29648.4,1420
5/5/2020,30303.3,30243.7,30362.8,30005.6,1080
5/6/2020,31494,30362.8,31613.1,30362.8,5510
5/7/2020,31851.2,31553.5,31851.2,31196.3,3220
5/8/2020,31970.3,31910.7,32803.7,31910.7,5690
5/11/2020,32148.9,32148.9,32387,31732.1,3360
5/12/2020,32387,32148.9,32387,31910.7,4490
5/13/2020,34336.4,33049.3,34475.6,32979.7,9460
5/14/2020,33884.2,34058.1,34162.5,33745,3580
5/15/2020,33397.1,33605.9,34023.3,33223.2,3350
5/18/2020,33640.7,33049.3,33640.7,32979.7,2760
5/19/2020,34266.9,34232.1,34580,33814.6,3970
5/20/2020,34023.3,34092.9,34092.9,33779.8,1720
5/21/2020,34301.7,34023.3,34301.7,33988.6,2770
5/22/2020,33710.2,34092.9,34092.9,33710.2,2390
5/25/2020,33710.2,33745,33814.6,33258,2810
5/26/2020,33953.8,33745,33953.8,33640.7,2230
5/27/2020,33397.1,34023.3,34371.2,33397.1,2900
5/28/2020,33397.1,33536.3,33814.6,33397.1,1650
5/29/2020,33362.4,33397.1,33466.7,33049.3,1860
6/1/2020,33605.9,33397.1,33640.7,33397.1,1790
6/2/2020,33397.1,33605.9,33745,33397.1,2010
6/3/2020,33849.4,33397.1,34058.1,33327.6,2610
6/4/2020,33675.5,34023.3,34023.3,33675.5,1740
6/5/2020,33884.2,33675.5,33884.2,33501.5,1710
6/8/2020,34336.4,34092.9,34788.7,34092.9,5680
6/9/2020,34058.1,34510.4,34545.2,34023.3,2060
6/10/2020,33953.8,34092.9,34092.9,33675.5,1800
6/11/2020,32005.6,33953.8,33953.8,32005.6,5900
6/12/2020,32701.4,31309.8,32701.4,31309.8,4340
6/15/2020,32005.6,33397.1,33397.1,31936,1670
6/16/2020,32423.1,32423.1,32562.2,32214.3,1520
6/17/2020,32249.1,32492.6,32527.4,32179.5,1090
6/18/2020,32423.1,32214.3,32492.6,32110,1140
6/19/2020,32701.4,32423.1,32701.4,32423.1,1030
6/22/2020,32701.4,32701.4,32701.4,32597,1090
6/23/2020,33084,32666.6,33675.5,32527.4,2340
6/24/2020,32840.5,33327.6,33362.4,32736.2,837.66
6/25/2020,32562.2,32457.9,32770.9,32423.1,1010
6/26/2020,32597,32562.2,32805.7,32492.6,831.97
6/29/2020,32040.4,32423.1,32423.1,31901.2,1770
6/30/2020,31762.1,32110,32283.9,31588.1,2200
7/1/2020,32144.8,32005.6,32214.3,31866.4,1200
7/2/2020,32110,32214.3,32214.3,31970.8,744.04
7/3/2020,32179.5,32353.5,32353.5,32075.2,731.07
7/6/2020,32562.2,32353.5,32666.6,32214.3,1500
7/7/2020,33014.5,32701.4,33327.6,32701.4,3780
7/8/2020,33188.4,32910.1,33327.6,32910.1,2030
7/9/2020,33640.7,33327.6,33675.5,33258,3170
7/10/2020,33258,33466.7,33571.1,33049.3,1610
7/13/2020,33849.4,33397.1,34058.1,33223.2,3670
7/14/2020,33779.8,33605.9,33988.6,33605.9,2140
7/15/2020,33814.6,33884.2,34058.1,33675.5,2090
7/16/2020,33814.6,33779.8,33919,33675.5,1460
7/17/2020,33466.7,33745,33745,33466.7,1810
7/20/2020,32979.7,33466.7,33536.3,32944.9,2830
7/21/2020,33258,33049.3,33362.4,32875.3,1300
7/22/2020,32979.7,33397.1,33397.1,32910.1,1130
7/23/2020,33223.2,32979.7,33223.2,32770.9,1270
7/24/2020,31936,32979.7,33084,31588.1,4380
7/27/2020,30405.3,31309.8,31936,30335.7,4520
7/28/2020,31431.4,30537.3,31500.2,30365.3,2700
7/29/2020,30640.4,30537.3,30881.2,30124.6,2140
7/30/2020,31053.1,30674.8,31053.1,30674.8,844.89
7/31/2020,30606.1,30262.2,31087.5,30262.2,1530
8/3/2020,31568.9,30606.1,31568.9,30606.1,1920
8/4/2020,32016,31981.6,32187.9,31775.3,1450
8/5/2020,32325.5,31981.6,32428.7,31809.7,1830
8/6/2020,32187.9,32325.5,32497.4,32119.2,1590
8/7/2020,32394.3,32187.9,32875.7,32187.9,1770
8/10/2020,32463.1,32566.2,32875.7,32394.3,1600
8/11/2020,32325.5,32635,32635,32325.5,1670
8/12/2020,32669.4,32394.3,32669.4,32256.7,1700
8/13/2020,32978.9,32806.9,32978.9,32669.4,2360
8/14/2020,32875.7,33082.1,33150.8,32635,2250
8/17/2020,33016.2,32946,33016.2,32665,1450
8/18/2020,32910.9,33016.2,33121.6,32875.7,862.78
8/19/2020,32910.9,32946,33051.4,32770.4,1210
8/20/2020,33051.4,32946,33332.3,32910.9,2520
8/21/2020,33297.2,33191.9,33367.5,33156.7,1740
8/24/2020,34034.8,33683.6,34140.2,33613.3,4890
8/25/2020,34315.8,34140.2,34386.1,34105.1,4560
8/26/2020,33999.7,34280.7,34315.8,33859.2,1830
8/27/2020,35018.3,33894.3,35193.9,33894.3,5140
8/28/2020,35053.4,35264.1,35896.4,35053.4,5530
8/31/2020,34772.4,35053.4,35334.4,34667,2680
9/1/2020,35053.4,34772.4,35474.9,34667,2430
9/3/2020,35404.6,35404.6,35474.9,35053.4,3150
9/4/2020,35123.7,34772.4,35123.7,34772.4,2120
9/7/2020,34069.9,35088.5,35123.7,34069.9,3130
9/8/2020,34772.4,34245.6,34772.4,34069.9,2250
9/9/2020,34561.7,34175.3,34772.4,34140.2,2060
9/10/2020,34561.7,34772.4,34983.2,34491.4,1390
9/11/2020,34526.6,34421.2,34561.7,34315.8,1200
9/14/2020,34631.9,34596.8,34772.4,34491.4,1560
9/15/2020,35123.7,34772.4,35123.7,34631.9,2630
9/16/2020,35474.9,35123.7,35685.6,35123.7,2650
9/17/2020,35123.7,35334.4,35474.9,35053.4,2160
9/18/2020,35966.6,35193.9,36107.1,35123.7,4560
9/21/2020,35966.6,36036.9,36317.9,35966.6,2110
9/22/2020,36036.9,35685.6,36036.9,35545.1,2250
9/23/2020,35896.4,36036.9,36177.4,35685.6,2480
9/24/2020,35474.9,35615.4,35826.1,35264.1,2390
9/25/2020,35685.6,35615.4,35685.6,35123.7,1660
9/28/2020,35896.4,35755.9,36036.9,35545.1,1810
9/29/2020,35264.1,36107.1,36107.1,35264.1,2620
9/30/2020,35123.7,35264.1,35404.6,34948,3450
10/1/2020,35685.6,35264.1,35685.6,35264.1,1250
10/2/2020,35334.4,35685.6,35896.4,34421.2,2690
10/5/2020,35474.9,35404.6,35685.6,35053.4,2070
10/6/2020,35474.9,35685.6,35755.9,35334.4,2100
10/7/2020,35404.6,35264.1,35615.4,35264.1,2060
10/8/2020,35896.4,35474.9,36177.4,35334.4,4230
10/9/2020,35685.6,35826.1,35966.6,35685.6,1620
10/12/2020,35755.9,35755.9,36107.1,35545.1,2140
10/13/2020,35615.4,35755.9,35826.1,35474.9,1690
10/14/2020,35826.1,35685.6,36107.1,35404.6,3330
10/15/2020,35966.6,35966.6,36107.1,35615.4,2660
